doid	disease	symbol
DOID:7	disease_of_anatomical_entity	SMAD6
DOID:7	disease_of_anatomical_entity	VAPB
DOID:7	disease_of_anatomical_entity	KIAA0586
DOID:7	disease_of_anatomical_entity	NPHP1
DOID:7	disease_of_anatomical_entity	FKTN
DOID:7	disease_of_anatomical_entity	ABCB6
DOID:7	disease_of_anatomical_entity	IGF2R
DOID:7	disease_of_anatomical_entity	SPART
DOID:7	disease_of_anatomical_entity	GDAP1
DOID:7	disease_of_anatomical_entity	SPARC
DOID:7	disease_of_anatomical_entity	SCN11A
DOID:7	disease_of_anatomical_entity	ILDR1
DOID:7	disease_of_anatomical_entity	MYLK2
DOID:7	disease_of_anatomical_entity	SH2B3
DOID:7	disease_of_anatomical_entity	C19orf12
DOID:7	disease_of_anatomical_entity	EDA
DOID:7	disease_of_anatomical_entity	FAM20A
DOID:7	disease_of_anatomical_entity	ATP1A3
DOID:7	disease_of_anatomical_entity	ATP1A2
DOID:7	disease_of_anatomical_entity	ATP1A1
DOID:7	disease_of_anatomical_entity	CTHRC1
DOID:7	disease_of_anatomical_entity	CRTAP
DOID:7	disease_of_anatomical_entity	EEF1A2
DOID:7	disease_of_anatomical_entity	FYCO1
DOID:7	disease_of_anatomical_entity	BIN1
DOID:7	disease_of_anatomical_entity	RDH5
DOID:7	disease_of_anatomical_entity	LTBP4
DOID:7	disease_of_anatomical_entity	HOMER2
DOID:7	disease_of_anatomical_entity	GFAP
DOID:7	disease_of_anatomical_entity	ERMARD
DOID:7	disease_of_anatomical_entity	KISS1R
DOID:7	disease_of_anatomical_entity	NUP93
DOID:7	disease_of_anatomical_entity	CA12
DOID:7	disease_of_anatomical_entity	HIKESHI
DOID:7	disease_of_anatomical_entity	FXN
DOID:7	disease_of_anatomical_entity	VMA21
DOID:7	disease_of_anatomical_entity	PHOX2A
DOID:7	disease_of_anatomical_entity	PHOX2B
DOID:7	disease_of_anatomical_entity	SASH1
DOID:7	disease_of_anatomical_entity	CST3
DOID:7	disease_of_anatomical_entity	THAP1
DOID:7	disease_of_anatomical_entity	RAB23
DOID:7	disease_of_anatomical_entity	NIPAL4
DOID:7	disease_of_anatomical_entity	CFH
DOID:7	disease_of_anatomical_entity	CFI
DOID:7	disease_of_anatomical_entity	RAB28
DOID:7	disease_of_anatomical_entity	PNP
DOID:7	disease_of_anatomical_entity	CALR
DOID:7	disease_of_anatomical_entity	CFB
DOID:7	disease_of_anatomical_entity	SPG11
DOID:7	disease_of_anatomical_entity	EWSR1
DOID:7	disease_of_anatomical_entity	TAC3
DOID:7	disease_of_anatomical_entity	NQO2
DOID:7	disease_of_anatomical_entity	PTHLH
DOID:7	disease_of_anatomical_entity	PRPF8
DOID:7	disease_of_anatomical_entity	PRPF3
DOID:7	disease_of_anatomical_entity	ARL2BP
DOID:7	disease_of_anatomical_entity	PRPF4
DOID:7	disease_of_anatomical_entity	PRPF6
DOID:7	disease_of_anatomical_entity	SAG
DOID:7	disease_of_anatomical_entity	SIX1
DOID:7	disease_of_anatomical_entity	SIX3
DOID:7	disease_of_anatomical_entity	CNPY3
DOID:7	disease_of_anatomical_entity	RELN
DOID:7	disease_of_anatomical_entity	PRX
DOID:7	disease_of_anatomical_entity	ZMPSTE24
DOID:7	disease_of_anatomical_entity	AAGAB
DOID:7	disease_of_anatomical_entity	IL31RA
DOID:7	disease_of_anatomical_entity	CRB2
DOID:7	disease_of_anatomical_entity	CHM
DOID:7	disease_of_anatomical_entity	MYO3A
DOID:7	disease_of_anatomical_entity	KLK4
DOID:7	disease_of_anatomical_entity	PDE8B
DOID:7	disease_of_anatomical_entity	HNRNPDL
DOID:7	disease_of_anatomical_entity	DBH
DOID:7	disease_of_anatomical_entity	ZIC2
DOID:7	disease_of_anatomical_entity	RFX5
DOID:7	disease_of_anatomical_entity	APP
DOID:7	disease_of_anatomical_entity	CDON
DOID:7	disease_of_anatomical_entity	IBA57
DOID:7	disease_of_anatomical_entity	APC
DOID:7	disease_of_anatomical_entity	KERA
DOID:7	disease_of_anatomical_entity	TMEM43
DOID:7	disease_of_anatomical_entity	RECQL4
DOID:7	disease_of_anatomical_entity	IL10RA
DOID:7	disease_of_anatomical_entity	IL10RB
DOID:7	disease_of_anatomical_entity	NUP85
DOID:7	disease_of_anatomical_entity	PINK1
DOID:7	disease_of_anatomical_entity	PDE11A
DOID:7	disease_of_anatomical_entity	LHCGR
DOID:7	disease_of_anatomical_entity	TREX1
DOID:7	disease_of_anatomical_entity	MFSD2A
DOID:7	disease_of_anatomical_entity	INF2
DOID:7	disease_of_anatomical_entity	PRKG1
DOID:7	disease_of_anatomical_entity	CAMTA1
DOID:7	disease_of_anatomical_entity	TRAF3IP2
DOID:7	disease_of_anatomical_entity	TCF4
DOID:7	disease_of_anatomical_entity	BVES
DOID:7	disease_of_anatomical_entity	TK2
DOID:7	disease_of_anatomical_entity	EPS8L2
DOID:7	disease_of_anatomical_entity	CYP2R1
DOID:7	disease_of_anatomical_entity	GJA1
DOID:7	disease_of_anatomical_entity	GJA3
DOID:7	disease_of_anatomical_entity	GJA5
DOID:7	disease_of_anatomical_entity	GJA8
DOID:7	disease_of_anatomical_entity	PFN1
DOID:7	disease_of_anatomical_entity	MEF2A
DOID:7	disease_of_anatomical_entity	TMEM216
DOID:7	disease_of_anatomical_entity	S1PR2
DOID:7	disease_of_anatomical_entity	TRIM2
DOID:7	disease_of_anatomical_entity	PROC
DOID:7	disease_of_anatomical_entity	BTK
DOID:7	disease_of_anatomical_entity	PDGFRB
DOID:7	disease_of_anatomical_entity	ZNF335
DOID:7	disease_of_anatomical_entity	TMC1
DOID:7	disease_of_anatomical_entity	AMPD2
DOID:7	disease_of_anatomical_entity	EIF2B4
DOID:7	disease_of_anatomical_entity	EIF2B5
DOID:7	disease_of_anatomical_entity	TEX11
DOID:7	disease_of_anatomical_entity	EIF2B3
DOID:7	disease_of_anatomical_entity	PDGFRL
DOID:7	disease_of_anatomical_entity	CTNNA1
DOID:7	disease_of_anatomical_entity	MAGT1
DOID:7	disease_of_anatomical_entity	MLF1
DOID:7	disease_of_anatomical_entity	NUP62
DOID:7	disease_of_anatomical_entity	ITGA2B
DOID:7	disease_of_anatomical_entity	TPM3
DOID:7	disease_of_anatomical_entity	TPM2
DOID:7	disease_of_anatomical_entity	TPM1
DOID:7	disease_of_anatomical_entity	CIB2
DOID:7	disease_of_anatomical_entity	CFHR3
DOID:7	disease_of_anatomical_entity	MTMR14
DOID:7	disease_of_anatomical_entity	NTF4
DOID:7	disease_of_anatomical_entity	LRSAM1
DOID:7	disease_of_anatomical_entity	NUP107
DOID:7	disease_of_anatomical_entity	TET2
DOID:7	disease_of_anatomical_entity	PITX1
DOID:7	disease_of_anatomical_entity	FOXL2
DOID:7	disease_of_anatomical_entity	ATXN8OS
DOID:7	disease_of_anatomical_entity	TSEN54
DOID:7	disease_of_anatomical_entity	TJP2
DOID:7	disease_of_anatomical_entity	MFN2
DOID:7	disease_of_anatomical_entity	TRPM4
DOID:7	disease_of_anatomical_entity	MAD2L2
DOID:7	disease_of_anatomical_entity	AGRN
DOID:7	disease_of_anatomical_entity	CLCNKA
DOID:7	disease_of_anatomical_entity	SMOC2
DOID:7	disease_of_anatomical_entity	CLCNKB
DOID:7	disease_of_anatomical_entity	MIR96
DOID:7	disease_of_anatomical_entity	SALL2
DOID:7	disease_of_anatomical_entity	AXIN2
DOID:7	disease_of_anatomical_entity	AXIN1
DOID:7	disease_of_anatomical_entity	TOR1A
DOID:7	disease_of_anatomical_entity	ST3GAL3
DOID:7	disease_of_anatomical_entity	SBDS
DOID:7	disease_of_anatomical_entity	VCL
DOID:7	disease_of_anatomical_entity	FCGR2C
DOID:7	disease_of_anatomical_entity	FCGR2A
DOID:7	disease_of_anatomical_entity	VCP
DOID:7	disease_of_anatomical_entity	CYP11A1
DOID:7	disease_of_anatomical_entity	CYP7B1
DOID:7	disease_of_anatomical_entity	AIRE
DOID:7	disease_of_anatomical_entity	SPAST
DOID:7	disease_of_anatomical_entity	CALCR
DOID:7	disease_of_anatomical_entity	CEP135
DOID:7	disease_of_anatomical_entity	TUBG1
DOID:7	disease_of_anatomical_entity	CANT1
DOID:7	disease_of_anatomical_entity	PTCH2
DOID:7	disease_of_anatomical_entity	PTCH1
DOID:7	disease_of_anatomical_entity	CD36
DOID:7	disease_of_anatomical_entity	ERGIC1
DOID:7	disease_of_anatomical_entity	POLR3B
DOID:7	disease_of_anatomical_entity	POLR3A
DOID:7	disease_of_anatomical_entity	APCDD1
DOID:7	disease_of_anatomical_entity	TOPORS
DOID:7	disease_of_anatomical_entity	DCN
DOID:7	disease_of_anatomical_entity	CALM2
DOID:7	disease_of_anatomical_entity	SPG21
DOID:7	disease_of_anatomical_entity	CALM1
DOID:7	disease_of_anatomical_entity	CACNA1A
DOID:7	disease_of_anatomical_entity	CACNA1C
DOID:7	disease_of_anatomical_entity	THRB
DOID:7	disease_of_anatomical_entity	GSDME
DOID:7	disease_of_anatomical_entity	CACNA1F
DOID:7	disease_of_anatomical_entity	THRA
DOID:7	disease_of_anatomical_entity	TAF4B
DOID:7	disease_of_anatomical_entity	DCX
DOID:7	disease_of_anatomical_entity	BRDT
DOID:7	disease_of_anatomical_entity	LSS
DOID:7	disease_of_anatomical_entity	FLCN
DOID:7	disease_of_anatomical_entity	PNKP
DOID:7	disease_of_anatomical_entity	CLCN2
DOID:7	disease_of_anatomical_entity	CLCN1
DOID:7	disease_of_anatomical_entity	CDH23
DOID:7	disease_of_anatomical_entity	CLCN7
DOID:7	disease_of_anatomical_entity	CLCN5
DOID:7	disease_of_anatomical_entity	SLC25A4
DOID:7	disease_of_anatomical_entity	FLRT3
DOID:7	disease_of_anatomical_entity	PNKD
DOID:7	disease_of_anatomical_entity	MTPAP
DOID:7	disease_of_anatomical_entity	ITK
DOID:7	disease_of_anatomical_entity	PTPN12
DOID:7	disease_of_anatomical_entity	PTPN11
DOID:7	disease_of_anatomical_entity	KIF5C
DOID:7	disease_of_anatomical_entity	IHH
DOID:7	disease_of_anatomical_entity	CSF2RB
DOID:7	disease_of_anatomical_entity	CCDC50
DOID:7	disease_of_anatomical_entity	CSF2RA
DOID:7	disease_of_anatomical_entity	DMD
DOID:7	disease_of_anatomical_entity	GBA
DOID:7	disease_of_anatomical_entity	GNAO1
DOID:7	disease_of_anatomical_entity	HSPG2
DOID:7	disease_of_anatomical_entity	GAB1
DOID:7	disease_of_anatomical_entity	HABP2
DOID:7	disease_of_anatomical_entity	NDRG1
DOID:7	disease_of_anatomical_entity	PPM1D
DOID:7	disease_of_anatomical_entity	EGR2
DOID:7	disease_of_anatomical_entity	HLA-DQB1
DOID:7	disease_of_anatomical_entity	MSMB
DOID:7	disease_of_anatomical_entity	ANXA11
DOID:7	disease_of_anatomical_entity	RNF139
DOID:7	disease_of_anatomical_entity	CHEK2
DOID:7	disease_of_anatomical_entity	PAX7
DOID:7	disease_of_anatomical_entity	PAX6
DOID:7	disease_of_anatomical_entity	PAX3
DOID:7	disease_of_anatomical_entity	PAX2
DOID:7	disease_of_anatomical_entity	PAX9
DOID:7	disease_of_anatomical_entity	PAX8
DOID:7	disease_of_anatomical_entity	PROK2
DOID:7	disease_of_anatomical_entity	NANOS1
DOID:7	disease_of_anatomical_entity	SLC3A1
DOID:7	disease_of_anatomical_entity	B4GAT1
DOID:7	disease_of_anatomical_entity	STING1
DOID:7	disease_of_anatomical_entity	BAG3
DOID:7	disease_of_anatomical_entity	AGBL5
DOID:7	disease_of_anatomical_entity	AGBL1
DOID:7	disease_of_anatomical_entity	MYO1E
DOID:7	disease_of_anatomical_entity	SH2D1A
DOID:7	disease_of_anatomical_entity	MSRB3
DOID:7	disease_of_anatomical_entity	RPS7
DOID:7	disease_of_anatomical_entity	ADAMTS13
DOID:7	disease_of_anatomical_entity	ALG10B
DOID:7	disease_of_anatomical_entity	PLCE1
DOID:7	disease_of_anatomical_entity	CHCHD10
DOID:7	disease_of_anatomical_entity	CD79B
DOID:7	disease_of_anatomical_entity	MEOX1
DOID:7	disease_of_anatomical_entity	BCR
DOID:7	disease_of_anatomical_entity	CD79A
DOID:7	disease_of_anatomical_entity	TACR3
DOID:7	disease_of_anatomical_entity	C9
DOID:7	disease_of_anatomical_entity	C3
DOID:7	disease_of_anatomical_entity	C2
DOID:7	disease_of_anatomical_entity	C7
DOID:7	disease_of_anatomical_entity	C6
DOID:7	disease_of_anatomical_entity	C5
DOID:7	disease_of_anatomical_entity	SRC
DOID:7	disease_of_anatomical_entity	ARMS2
DOID:7	disease_of_anatomical_entity	ATXN10
DOID:7	disease_of_anatomical_entity	SRY
DOID:7	disease_of_anatomical_entity	FSCN2
DOID:7	disease_of_anatomical_entity	TCAP
DOID:7	disease_of_anatomical_entity	CYP4F22
DOID:7	disease_of_anatomical_entity	KCNJ1
DOID:7	disease_of_anatomical_entity	KCNJ5
DOID:7	disease_of_anatomical_entity	TAPBP
DOID:7	disease_of_anatomical_entity	COL1A2
DOID:7	disease_of_anatomical_entity	AGPAT2
DOID:7	disease_of_anatomical_entity	COL1A1
DOID:7	disease_of_anatomical_entity	TRNT1
DOID:7	disease_of_anatomical_entity	DPY19L2
DOID:7	disease_of_anatomical_entity	OCRL
DOID:7	disease_of_anatomical_entity	LOXHD1
DOID:7	disease_of_anatomical_entity	FOXO1
DOID:7	disease_of_anatomical_entity	FMR1
DOID:7	disease_of_anatomical_entity	ALDH1A3
DOID:7	disease_of_anatomical_entity	PRICKLE1
DOID:7	disease_of_anatomical_entity	AP3B2
DOID:7	disease_of_anatomical_entity	GCNT2
DOID:7	disease_of_anatomical_entity	RPL26
DOID:7	disease_of_anatomical_entity	RPL21
DOID:7	disease_of_anatomical_entity	CATSPER1
DOID:7	disease_of_anatomical_entity	RGS5
DOID:7	disease_of_anatomical_entity	ATG5
DOID:7	disease_of_anatomical_entity	EYA4
DOID:7	disease_of_anatomical_entity	PLAG1
DOID:7	disease_of_anatomical_entity	RGS9
DOID:7	disease_of_anatomical_entity	SPINK1
DOID:7	disease_of_anatomical_entity	DSPP
DOID:7	disease_of_anatomical_entity	PIGA
DOID:7	disease_of_anatomical_entity	SMARCB1
DOID:7	disease_of_anatomical_entity	PIEZO2
DOID:7	disease_of_anatomical_entity	PIEZO1
DOID:7	disease_of_anatomical_entity	PIGP
DOID:7	disease_of_anatomical_entity	PIGT
DOID:7	disease_of_anatomical_entity	WRAP53
DOID:7	disease_of_anatomical_entity	EPCAM
DOID:7	disease_of_anatomical_entity	ANKLE2
DOID:7	disease_of_anatomical_entity	ATXN2
DOID:7	disease_of_anatomical_entity	PDK3
DOID:7	disease_of_anatomical_entity	KANK2
DOID:7	disease_of_anatomical_entity	RDH12
DOID:7	disease_of_anatomical_entity	KANK1
DOID:7	disease_of_anatomical_entity	COL6A1
DOID:7	disease_of_anatomical_entity	WBP2
DOID:7	disease_of_anatomical_entity	COL6A3
DOID:7	disease_of_anatomical_entity	COL6A2
DOID:7	disease_of_anatomical_entity	CCN6
DOID:7	disease_of_anatomical_entity	OGG1
DOID:7	disease_of_anatomical_entity	PLIN1
DOID:7	disease_of_anatomical_entity	SCN2B
DOID:7	disease_of_anatomical_entity	CEP120
DOID:7	disease_of_anatomical_entity	NTRK1
DOID:7	disease_of_anatomical_entity	NTRK2
DOID:7	disease_of_anatomical_entity	SLC34A1
DOID:7	disease_of_anatomical_entity	SMAD4
DOID:7	disease_of_anatomical_entity	SLC34A3
DOID:7	disease_of_anatomical_entity	SLC34A2
DOID:7	disease_of_anatomical_entity	ARHGAP26
DOID:7	disease_of_anatomical_entity	TNNI2
DOID:7	disease_of_anatomical_entity	BLNK
DOID:7	disease_of_anatomical_entity	ARHGDIA
DOID:7	disease_of_anatomical_entity	TDRD7
DOID:7	disease_of_anatomical_entity	RBP3
DOID:7	disease_of_anatomical_entity	GABRG2
DOID:7	disease_of_anatomical_entity	KRAS
DOID:7	disease_of_anatomical_entity	BMP4
DOID:7	disease_of_anatomical_entity	BMP2
DOID:7	disease_of_anatomical_entity	BMP1
DOID:7	disease_of_anatomical_entity	ADAM9
DOID:7	disease_of_anatomical_entity	FAT2
DOID:7	disease_of_anatomical_entity	FAT4
DOID:7	disease_of_anatomical_entity	HR
DOID:7	disease_of_anatomical_entity	TRIM32
DOID:7	disease_of_anatomical_entity	RPL5
DOID:7	disease_of_anatomical_entity	TRIM36
DOID:7	disease_of_anatomical_entity	NHP2
DOID:7	disease_of_anatomical_entity	HMCN1
DOID:7	disease_of_anatomical_entity	CHD2
DOID:7	disease_of_anatomical_entity	LRRK2
DOID:7	disease_of_anatomical_entity	PTH
DOID:7	disease_of_anatomical_entity	TSC2
DOID:7	disease_of_anatomical_entity	PIKFYVE
DOID:7	disease_of_anatomical_entity	TTC8
DOID:7	disease_of_anatomical_entity	ANKRD26
DOID:7	disease_of_anatomical_entity	DAG1
DOID:7	disease_of_anatomical_entity	ITPR2
DOID:7	disease_of_anatomical_entity	EFHC1
DOID:7	disease_of_anatomical_entity	ACO2
DOID:7	disease_of_anatomical_entity	TMEM67
DOID:7	disease_of_anatomical_entity	IL1RN
DOID:7	disease_of_anatomical_entity	KDSR
DOID:7	disease_of_anatomical_entity	PRDM12
DOID:7	disease_of_anatomical_entity	ABCG8
DOID:7	disease_of_anatomical_entity	MPO
DOID:7	disease_of_anatomical_entity	MPL
DOID:7	disease_of_anatomical_entity	AVP
DOID:7	disease_of_anatomical_entity	KLHL41
DOID:7	disease_of_anatomical_entity	KLHL40
DOID:7	disease_of_anatomical_entity	SNCA
DOID:7	disease_of_anatomical_entity	ASCC1
DOID:7	disease_of_anatomical_entity	IL17RD
DOID:7	disease_of_anatomical_entity	IL17RC
DOID:7	disease_of_anatomical_entity	IL17RA
DOID:7	disease_of_anatomical_entity	MCPH1
DOID:7	disease_of_anatomical_entity	SOST
DOID:7	disease_of_anatomical_entity	ACAN
DOID:7	disease_of_anatomical_entity	KRIT1
DOID:7	disease_of_anatomical_entity	PYROXD1
DOID:7	disease_of_anatomical_entity	SACS
DOID:7	disease_of_anatomical_entity	MUC5B
DOID:7	disease_of_anatomical_entity	GUCA1B
DOID:7	disease_of_anatomical_entity	FZD2
DOID:7	disease_of_anatomical_entity	TEK
DOID:7	disease_of_anatomical_entity	FZD4
DOID:7	disease_of_anatomical_entity	FZD6
DOID:7	disease_of_anatomical_entity	CACNB2
DOID:7	disease_of_anatomical_entity	CACNB4
DOID:7	disease_of_anatomical_entity	NBN
DOID:7	disease_of_anatomical_entity	NFKB2
DOID:7	disease_of_anatomical_entity	ADA
DOID:7	disease_of_anatomical_entity	C15orf41
DOID:7	disease_of_anatomical_entity	B3GALNT2
DOID:7	disease_of_anatomical_entity	SOS1
DOID:7	disease_of_anatomical_entity	PKD2
DOID:7	disease_of_anatomical_entity	PKD1
DOID:7	disease_of_anatomical_entity	GJC2
DOID:7	disease_of_anatomical_entity	RETREG1
DOID:7	disease_of_anatomical_entity	PRKACG
DOID:7	disease_of_anatomical_entity	PRKACA
DOID:7	disease_of_anatomical_entity	TMEM237
DOID:7	disease_of_anatomical_entity	TMEM231
DOID:7	disease_of_anatomical_entity	ACVR1
DOID:7	disease_of_anatomical_entity	SZT2
DOID:7	disease_of_anatomical_entity	LCA5
DOID:7	disease_of_anatomical_entity	OVOL2
DOID:7	disease_of_anatomical_entity	GNAT1
DOID:7	disease_of_anatomical_entity	GNAT2
DOID:7	disease_of_anatomical_entity	MLH3
DOID:7	disease_of_anatomical_entity	KCNK3
DOID:7	disease_of_anatomical_entity	CILK1
DOID:7	disease_of_anatomical_entity	MSX2
DOID:7	disease_of_anatomical_entity	VPS13A
DOID:7	disease_of_anatomical_entity	VPS13C
DOID:7	disease_of_anatomical_entity	HSD11B1
DOID:7	disease_of_anatomical_entity	KIAA0556
DOID:7	disease_of_anatomical_entity	OTOGL
DOID:7	disease_of_anatomical_entity	AP4M1
DOID:7	disease_of_anatomical_entity	TMPRSS3
DOID:7	disease_of_anatomical_entity	ALS2
DOID:7	disease_of_anatomical_entity	TMPRSS6
DOID:7	disease_of_anatomical_entity	CRYM
DOID:7	disease_of_anatomical_entity	FOXN1
DOID:7	disease_of_anatomical_entity	CHD7
DOID:7	disease_of_anatomical_entity	PMVK
DOID:7	disease_of_anatomical_entity	GRIN2B
DOID:7	disease_of_anatomical_entity	ASXL1
DOID:7	disease_of_anatomical_entity	GRIN2A
DOID:7	disease_of_anatomical_entity	KLHDC8B
DOID:7	disease_of_anatomical_entity	GRIN2D
DOID:7	disease_of_anatomical_entity	DKC1
DOID:7	disease_of_anatomical_entity	SDHA
DOID:7	disease_of_anatomical_entity	SDHC
DOID:7	disease_of_anatomical_entity	ATF6
DOID:7	disease_of_anatomical_entity	SDHD
DOID:7	disease_of_anatomical_entity	PRKAR1A
DOID:7	disease_of_anatomical_entity	TAP1
DOID:7	disease_of_anatomical_entity	TAP2
DOID:7	disease_of_anatomical_entity	BUB1B
DOID:7	disease_of_anatomical_entity	IL6ST
DOID:7	disease_of_anatomical_entity	SBF1
DOID:7	disease_of_anatomical_entity	SBF2
DOID:7	disease_of_anatomical_entity	L1CAM
DOID:7	disease_of_anatomical_entity	HSF4
DOID:7	disease_of_anatomical_entity	LHX3
DOID:7	disease_of_anatomical_entity	LHX4
DOID:7	disease_of_anatomical_entity	FKBP10
DOID:7	disease_of_anatomical_entity	CDC73
DOID:7	disease_of_anatomical_entity	PTGER2
DOID:7	disease_of_anatomical_entity	NPR2
DOID:7	disease_of_anatomical_entity	LHB
DOID:7	disease_of_anatomical_entity	IFNG
DOID:7	disease_of_anatomical_entity	COQ8B
DOID:7	disease_of_anatomical_entity	OSBPL2
DOID:7	disease_of_anatomical_entity	CYP3A5
DOID:7	disease_of_anatomical_entity	HCN1
DOID:7	disease_of_anatomical_entity	TUBB4A
DOID:7	disease_of_anatomical_entity	AKAP9
DOID:7	disease_of_anatomical_entity	IL7R
DOID:7	disease_of_anatomical_entity	LRIT3
DOID:7	disease_of_anatomical_entity	ANO6
DOID:7	disease_of_anatomical_entity	RAB7A
DOID:7	disease_of_anatomical_entity	ANO3
DOID:7	disease_of_anatomical_entity	POLR1A
DOID:7	disease_of_anatomical_entity	POLR1C
DOID:7	disease_of_anatomical_entity	COL3A1
DOID:7	disease_of_anatomical_entity	CHKB
DOID:7	disease_of_anatomical_entity	CHIC2
DOID:7	disease_of_anatomical_entity	WDR45
DOID:7	disease_of_anatomical_entity	JAK2
DOID:7	disease_of_anatomical_entity	JAK3
DOID:7	disease_of_anatomical_entity	VSX2
DOID:7	disease_of_anatomical_entity	NR1H4
DOID:7	disease_of_anatomical_entity	GRM6
DOID:7	disease_of_anatomical_entity	GRM1
DOID:7	disease_of_anatomical_entity	GUCY2C
DOID:7	disease_of_anatomical_entity	GUCY2D
DOID:7	disease_of_anatomical_entity	DST
DOID:7	disease_of_anatomical_entity	DSP
DOID:7	disease_of_anatomical_entity	PPARG
DOID:7	disease_of_anatomical_entity	THBD
DOID:7	disease_of_anatomical_entity	DCDC2
DOID:7	disease_of_anatomical_entity	DNAJC6
DOID:7	disease_of_anatomical_entity	USB1
DOID:7	disease_of_anatomical_entity	WDFY3
DOID:7	disease_of_anatomical_entity	SLC18A3
DOID:7	disease_of_anatomical_entity	GFPT1
DOID:7	disease_of_anatomical_entity	PRPF31
DOID:7	disease_of_anatomical_entity	CD19
DOID:7	disease_of_anatomical_entity	MORC2
DOID:7	disease_of_anatomical_entity	PCARE
DOID:7	disease_of_anatomical_entity	SLC2A10
DOID:7	disease_of_anatomical_entity	LHFPL5
DOID:7	disease_of_anatomical_entity	SLC19A3
DOID:7	disease_of_anatomical_entity	TLL1
DOID:7	disease_of_anatomical_entity	ITPR1
DOID:7	disease_of_anatomical_entity	NT5C3A
DOID:7	disease_of_anatomical_entity	ATOH7
DOID:7	disease_of_anatomical_entity	KIF21A
DOID:7	disease_of_anatomical_entity	RIMS1
DOID:7	disease_of_anatomical_entity	MAGI2
DOID:7	disease_of_anatomical_entity	CCBE1
DOID:7	disease_of_anatomical_entity	CEP41
